date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:19:37	601174/601174	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.squarespace-cdn.com/content/v1/573cc03cc2ea51f428cb5dd6/1485544884883-T67AD9WY50LUF4VOFQR8/image-asset.jpeg	/Users/alaseinde/websites/vax/images.squarespace-cdn.com/content/v1/573cc03cc2ea51f428cb5dd6/1485544884883-T67AD9WY50LUF4VOFQR8/image-asset.jpg	(from https://www.vaxtrivent.com/)
03:19:39	2528121/2528121	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.squarespace-cdn.com/content/v1/573cc03cc2ea51f428cb5dd6/1470092977225-50P98KC41C7C07JVYJV3/image-asset.jpeg	/Users/alaseinde/websites/vax/images.squarespace-cdn.com/content/v1/573cc03cc2ea51f428cb5dd6/1470092977225-50P98KC41C7C07JVYJV3/image-asset.jpg	(from https://www.vaxtrivent.com/)
03:19:39	1121117/1121117	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.squarespace-cdn.com/content/v1/573cc03cc2ea51f428cb5dd6/1494428317951-R5DJD7STX2TGR03B66PV/20130731_Trade+100_0202.jpg	/Users/alaseinde/websites/vax/images.squarespace-cdn.com/content/v1/573cc03cc2ea51f428cb5dd6/1494428317951-R5DJD7STX2TGR03B66PV/20130731_Trade+100_0202.jpg	(from https://www.vaxtrivent.com/)
03:19:52	1190558/1190558	UR-M-Z	200	added ('OK')	text/javascript	etag:%226fd5947b722ac4d2d406876d1776118b%22	http://assets.squarespace.com/universal/scripts-compressed/common-36db64cb7e7424caa7922-min.en-US.js	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/scripts-compressed/common-36db64cb7e7424caa7922-min.en-US.js	(from https://www.vaxtrivent.com/)
03:20:00	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2004%20Feb%202023%2009:19:06%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.vaxtrivent.com/)
03:20:01	249418/249418	UR-M-Z	200	added ('OK')	text/javascript	etag:%22ba41d15b993e9b2e562b6834b8229c64%22	http://assets.squarespace.com/universal/scripts-compressed/performance-2b31864e00dd18f9fadd4-min.en-US.js	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/scripts-compressed/performance-2b31864e00dd18f9fadd4-min.en-US.js	(from https://www.vaxtrivent.com/about-us)
03:20:01	3253749/3253749	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.squarespace-cdn.com/content/v1/573cc03cc2ea51f428cb5dd6/1470677942234-06KBGVGXR0V2QUD4H2CU/image-asset.jpeg	/Users/alaseinde/websites/vax/images.squarespace-cdn.com/content/v1/573cc03cc2ea51f428cb5dd6/1470677942234-06KBGVGXR0V2QUD4H2CU/image-asset.jpg	(from https://www.vaxtrivent.com/about-us)
03:20:02	6845/6845	URF---	200	added ('OK%20(cached)')	application/octet-stream		http://www.vaxtrivent.com/blog?format=rss	/Users/alaseinde/websites/vax/www.vaxtrivent.com/bloga409	(from https://www.vaxtrivent.com/blog)
03:20:02	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:03	49662/49662	URF---	200	added ('OK%20(cached)')	image/png		https://images.squarespace-cdn.com/content/v1/578b7f2eff7c50a070650cb6/1567724398007-NX63U3H8GZ9ESVYW6JSH/9-Mobile-Etisalat-Logo.png	/Users/alaseinde/websites/vax/images.squarespace-cdn.com/content/v1/578b7f2eff7c50a070650cb6/1567724398007-NX63U3H8GZ9ESVYW6JSH/9-Mobile-Etisalat-Logo.png	(from https://www.vaxtrivent.com/clients)
03:20:03	1676/1676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:04	134001/134001	URF---	200	added ('OK%20(cached)')	image/png		https://images.squarespace-cdn.com/content/578b7f2eff7c50a070650cb6/1586922365066-GAV7HP2Z10WD5YLLY2OC/Screen+Shot+2020-04-14+at+9.45.25+PM.png?content-type=image%2Fpng	/Users/alaseinde/websites/vax/images.squarespace-cdn.com/content/578b7f2eff7c50a070650cb6/1586922365066-GAV7HP2Z10WD5YLLY2OC/Screen+Shot+2020-04-14+at+9.45.25+PM5d45.png	(from https://www.vaxtrivent.com/blog/2020/4/15/how-to-set-up-airpods-pro)
03:20:05	1219/1219	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:01%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:07	2909/2909	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:08	45421/45421	UR-M-Z	200	added ('OK')	text/javascript	etag:%22eb20c0ff710f58a4fc3c6805d18921f7%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-107d320d3fb433224e968-min.en-US.js	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-107d320d3fb433224e968-min.en-US.js	(from https://www.vaxtrivent.com/blog/2020/4/15/how-to-set-up-airpods-pro)
03:20:08	2968/2968	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:10	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sat,%2004%20Feb%202023%2009:20:09%20GMT	http://static1.squarespace.com/static/578b7f2eff7c50a070650cb6/5e92aee9088a700728f264bd/5e92af4a14b45c6b9b82ef60/1586673373287/?format=1500w	/Users/alaseinde/websites/vax/static1.squarespace.com/static/578b7f2eff7c50a070650cb6/5e92aee9088a700728f264bd/5e92af4a14b45c6b9b82ef60/1586673373287/index26f7.html	(from https://www.vaxtrivent.com/blog/2020/4/12/covid19-a-call-to-innovate)
03:20:11	1190558/1190558	UR-M-Z	200	added ('OK')	text/javascript	etag:%22165a72c5efb0e9e80bc65e60c20f2041%22	http://assets.squarespace.com/universal/scripts-compressed/common-eafaea618b76bf9d37e6b-min.en-US.js	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/scripts-compressed/common-eafaea618b76bf9d37e6b-min.en-US.js	(from https://www.vaxtrivent.com/about-us)
03:20:12	3097/3097	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:13	1262/1262	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:13	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:15	1676/1676	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:15	3420/3420	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:17	1219/1219	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/play-button.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:17	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:19	2909/2909	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:19	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:21	3097/3097	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:21	1057/1057	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:23	3051/3051	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:23	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:25	3420/3420	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:25	3072/3072	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:27	1042/1042	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:27	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:29	990/990	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:29	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:31	1057/1057	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:31	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:33	1048/1048	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:35	3072/3072	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:37	3374/3374	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:39	3010/3010	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:41	3216/3216	URF---	200	added ('OK%20(cached)')	image/png		http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:41	1190558/1190558	UR-M-Z	200	added ('OK')	text/javascript	etag:%22fa99b36b0f6bd8d11f2d14e47017e657%22	http://assets.squarespace.com/universal/scripts-compressed/common-76a81ecf842f8e8e51798-min.en-US.js	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/scripts-compressed/common-76a81ecf842f8e8e51798-min.en-US.js	(from https://www.vaxtrivent.com/blog/2020/4/15/how-to-set-up-airpods-pro)
03:20:41	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	date:Sat,%2004%20Feb%202023%2009:19:39%20GMT	https://static1.squarespace.com/static/ta/54d39057e4b01a0da310c80f/4945/scripts/site-bundle.js	/Users/alaseinde/websites/vax/static1.squarespace.com/static/ta/54d39057e4b01a0da310c80f/4945/scripts/site-bundle.js	(from https://www.vaxtrivent.com/)
03:20:41	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2016%20Jun%204681%2019:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	/Users/alaseinde/websites/vax/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.46.delayed	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:41	561/561	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:42	1672/1672	---M--	200	added ('OK')	image/png	etag:%22dea2b235f4b37c5774a8cb47f3424529%22	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	/Users/alaseinde/websites/vax/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:43	23403/23403	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d5f2dcb17d61c334864ce80b5fc9c903%22	https://assets.squarespace.com/universal/fonts/squarespace-ui-font.svg	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/fonts/squarespace-ui-font.svg	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:44	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2015%20Jun%204690%2019:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.svg	/Users/alaseinde/websites/vax/static1.squarespace.com/universal/images-v6/icons/opentable-icons.svg	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:45	1495/1495	---M-Z	200	added ('OK')	image/svg+xml	etag:%227e657546667ce2457aefe70af33b3a1b%22	https://assets.squarespace.com/universal/images-v6/icons/opentable-icons.svg	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/icons/opentable-icons.svg	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:46	2320/2320	---M--	200	added ('OK')	image/png	etag:%22a1463ff63d2b0a139f48be2db0641717%22	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	/Users/alaseinde/websites/vax/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:47	361/361	---M--	200	added ('OK')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	/Users/alaseinde/websites/vax/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:48	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	/Users/alaseinde/websites/vax/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:49	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:50	1314/1314	---M--	200	added ('OK')	image/png	etag:%22a97813aa1c8a5764999edfb5a5295281%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	/Users/alaseinde/websites/vax/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:51	2831/2831	---M--	200	added ('OK')	image/png	etag:%225605efa1576bc2746410ce0ae77f5949%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	/Users/alaseinde/websites/vax/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:52	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:53	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:54	64791/64791	---M-Z	200	added ('OK')	image/svg+xml	etag:%2277798fed01e166395196311ad1e01a10%22	http://assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	/Users/alaseinde/websites/vax/assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	(from https://static1.squarespace.com/static/sitecss/578b7f2eff7c50a070650cb6/44/54d3906fe4b04c1c9981b00e/5d71780f77a52f00017afca8/4945/site.css)
03:20:56	48816/-1	---M--	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2009:20:55%20GMT	https://www.vaxtrivent.com/search	/Users/alaseinde/websites/vax/www.vaxtrivent.com/search.html	(from https://www.vaxtrivent.com/)
03:20:57	70065/-1	---M--	200	added ('OK')	text/html	etag:W/%2261d5ef35c238648bffe1174d96d9c96f%22	https://www.vaxtrivent.com/company-statement	/Users/alaseinde/websites/vax/www.vaxtrivent.com/company-statement.html	(from https://www.vaxtrivent.com/)
03:20:58	57468/-1	---M--	200	added ('OK')	text/html	etag:W/%224ce3bfb5e89e9151d4b499e2b9ec09ec%22	https://www.vaxtrivent.com/terms-conditions	/Users/alaseinde/websites/vax/www.vaxtrivent.com/terms-conditions.html	(from https://www.vaxtrivent.com/)
03:20:58	0/-1	---M--	404	error ('')			https://www.vaxtrivent.com/pricing-services-ready	/Users/alaseinde/websites/vax/www.vaxtrivent.com/pricing-services-ready.html	(from https://www.vaxtrivent.com/about-us)
03:21:00	329/329	---M-Z	200	added ('OK')	text/plain	date:Fri,%2003%20Feb%202023%2012:43:13%20GMT	http://www.vaxtrivent.com/robots.txt		(from https://www.vaxtrivent.com/blog)
03:21:01	67120/-1	---M--	200	added ('OK')	text/html	etag:W/%221380a781628c1041c64d268faf2a0258%22	https://www.vaxtrivent.com/blog/2020/5/1/blog-stories	/Users/alaseinde/websites/vax/www.vaxtrivent.com/blog/2020/5/1/blog-stories.html	(from https://www.vaxtrivent.com/blog)
03:21:03	977/977	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Feb%202023%2009:21:01%20GMT	http://static1.squarespace.com/robots.txt		(from https://www.vaxtrivent.com/blog/2020/4/12/covid19-a-call-to-innovate)
